"Index" "VZ" "MRK" "CSCO" "PG" "JPM" "KO" "MSFT" "TRV" "NKE" "WBA" "MCD" "WMT" "HD" "BA" "AXP" "UTX" "PFE" "IBM" "CVX" "JNJ" "UNH" "MMM" "DIS" "INTC" "AAPL" "XOM" "CAT"
"1992-02-11" 3.904194 8.749193 0.455734 3.987011 2.94055 3.024339 1.844191 5.642459 0.093476 2.029572 5.714467 8.653705 4.399021 12.131737 2.210528 1.100192 0.868005 9.204874 3.303516 4.909894 2.341732 6.99865 8.169264 1.036204 0.386849 3.064965 1.813188
"1992-02-12" 3.850858 8.73498 0.46946 4.016839 3.033532 3.053512 1.893119 5.710909 0.092853 2.003215 5.830752 8.613914 4.416041 12.03494 2.248641 1.129638 0.884161 9.396113 3.309834 4.980456 2.300482 7.008092 8.113068 1.075754 0.401462 3.097922 1.868412
"1992-02-13" 3.808187 8.585728 0.468088 3.991981 3.02191 3.014612 1.844191 5.632682 0.093165 1.976855 5.79753 8.613914 4.33946 12.03494 2.197824 1.108222 0.853318 9.255871 3.202452 4.839331 2.281442 6.951424 7.951507 1.083664 0.395309 3.071556 1.845402
"1992-02-14" 3.808187 8.42936 0.462597 3.977066 3.010286 2.995163 1.783973 5.681572 0.092853 1.992756 5.697858 8.494555 4.254374 11.905874 2.18512 1.094838 0.843037 9.153875 3.221403 4.751131 2.246539 7.221495 8.0358 1.061911 0.416312 3.071556 1.86381
"1992-02-18" 3.79752 8.301426 0.452302 3.907468 2.998664 2.951403 1.780209 5.701135 0.092853 1.924974 5.498517 8.176254 4.126743 11.970407 2.18512 1.086808 0.825413 9.141129 3.114022 4.592368 2.176732 7.241066 8.23248 1.020385 0.407385 3.012236 1.886819
"1992-02-19" 3.776186 8.194815 0.44887 3.932324 2.94055 2.995163 1.733164 5.710909 0.088959 1.992756 5.448677 8.295618 4.160778 11.905874 2.147007 1.070747 0.815132 9.141129 3.132972 4.63941 1.976828 7.192142 8.18331 1.008519 0.402516 3.018825 1.937442
"1992-02-20" 3.754851 8.372503 0.459165 4.001925 3.02191 3.077822 1.768919 5.710909 0.089893 1.985977 5.598184 8.47466 4.262884 11.938139 2.18512 1.113576 0.834225 9.153875 3.158238 4.692331 2.043463 7.329137 8.527498 1.044114 0.419558 3.058375 1.923636
"1992-02-21" 3.701517 8.315645 0.447497 4.066549 3.11489 3.077822 1.723755 5.632682 0.08631 1.924974 5.697858 8.295618 4.194809 12.099473 2.172416 1.108222 0.845975 9.166624 3.069806 4.680568 2.008558 7.338915 8.590722 1.071799 0.421992 3.051784 1.868412
"1992-02-24" 3.786854 8.500438 0.439261 4.051636 3.149762 3.092409 1.7294 5.671793 0.086154 1.979198 5.747692 8.23594 4.203321 12.131737 2.172416 1.092997 0.868005 9.115629 3.069806 4.739372 1.891154 7.270422 8.675011 1.034227 0.429296 3.0386 1.896024
"1992-02-25" 3.754851 8.671012 0.435829 4.001925 3.068399 3.097272 1.742573 5.730468 0.086777 1.965643 5.696916 8.196151 4.237357 11.938139 2.147007 1.095716 0.872411 9.000886 3.06349 4.751131 1.98952 7.260637 8.604769 1.008519 0.444715 3.018825 1.840799
"1992-02-26" 3.776186 9.019276 0.45642 4.016839 3.080024 3.189657 1.836664 5.779366 0.089737 1.945309 5.495849 8.574127 4.382007 11.841348 2.108895 1.103873 0.892974 9.000886 3.08244 4.868735 2.106923 7.289994 8.752281 1.036204 0.453642 3.0386 1.854606
"1992-02-27" 3.722852 9.005061 0.452988 4.051636 3.138138 3.175069 1.879946 5.798916 0.090516 1.952087 5.479095 8.713385 4.416041 11.776824 2.121599 1.103873 0.859193 8.949894 3.132972 4.839331 2.059327 7.182351 8.660963 1.020385 0.444715 3.018825 1.808586
"1992-02-28" 3.712184 8.96242 0.447497 4.041695 3.126513 3.17993 1.859247 5.652237 0.090984 1.965643 5.428824 8.594021 4.356477 11.873614 2.134303 1.095716 0.875349 8.860649 3.114022 4.762892 2.030769 7.123646 8.639888 1.004564 0.438223 3.012236 1.799382
"1992-03-02" 3.690849 8.998485 0.444752 4.036723 3.091645 3.165343 1.851719 5.622899 0.090984 1.979198 5.52936 8.594021 4.356477 11.970407 2.108895 1.122905 0.878286 8.924396 3.08244 4.745249 2.037116 7.113862 8.682033 1.040159 0.4366 2.952913 1.873013
"1992-03-03" 3.669515 8.826402 0.442007 4.066549 3.091645 3.170207 1.855483 5.632682 0.092074 1.979198 5.495849 8.47466 4.348542 12.099473 2.134303 1.160969 0.879755 9.000886 3.151922 4.692331 2.018077 7.084501 8.703108 1.026317 0.430919 2.933138 1.859207
"1992-03-04" 3.637515 8.67583 0.439261 4.041695 3.033532 3.131307 1.844191 5.593565 0.091763 1.952087 5.462336 8.275724 4.297382 12.196265 2.159711 1.150094 0.865068 8.911642 3.107705 4.598248 2.005385 7.064936 8.724182 1.008519 0.421992 2.900182 1.877615
"1992-03-05" 3.605512 8.67583 0.43377 3.967125 2.928927 3.126447 1.825373 5.485993 0.090828 1.965643 5.361803 8.47466 4.263278 12.03494 2.172416 1.128343 0.853318 8.835152 3.107705 4.574728 1.900674 7.035575 8.731207 1.004564 0.412254 2.933138 1.836198
"1992-03-06" 3.605512 8.604129 0.42828 3.942269 2.894058 3.068099 1.780209 5.456661 0.088803 1.958865 5.361803 8.414981 4.186538 11.905874 2.18512 1.112029 0.853318 8.809652 3.114022 4.521806 1.95779 7.074718 8.724182 0.98479 0.4155 2.933138 1.822393
"1992-03-09" 3.64818 8.682998 0.432398 3.927353 3.033532 3.207821 1.791501 5.417543 0.093398 1.965643 5.378556 8.375194 4.169485 11.583229 2.235937 1.103873 0.850381 8.911642 3.139288 4.610007 1.970481 7.113862 8.520478 0.98479 0.413877 2.926548 1.808586
"1992-03-10" 3.626846 8.72602 0.442007 3.952211 3.010286 3.252861 1.832901 5.476213 0.095904 1.952087 5.361803 8.395085 4.203589 11.680021 2.223233 1.131061 0.862131 8.96264 3.151922 4.545326 2.052982 7.104074 8.520478 1.020385 0.413877 2.919957 1.776373
"1992-03-11" 3.626846 8.625636 0.432398 3.91741 2.97542 3.237847 1.810319 5.417543 0.095236 1.952087 5.579628 8.335404 4.178011 11.583229 2.18512 1.117467 0.856256 8.949894 3.145605 4.527685 2.008558 7.025793 8.351892 0.988744 0.410631 2.919957 1.757963
"1992-03-12" 3.594842 8.460728 0.434457 3.922382 2.928927 3.247856 1.823492 5.437099 0.095403 1.945309 5.730425 8.414981 4.229169 11.550964 2.134303 1.128343 0.853318 9.090137 3.170871 4.515928 2.011731 6.986647 8.274628 1.012474 0.407385 2.979278 1.748759
"1992-03-13" 3.616178 8.475067 0.435143 3.932324 2.98704 3.257865 1.82161 5.52511 0.099078 1.93853 5.713671 8.335404 4.271804 11.550964 2.159711 1.125623 0.838631 9.141129 3.221403 4.515928 2.018077 7.045362 8.372965 1.012474 0.409819 3.012236 1.803984
"1992-03-16" 3.616178 8.460728 0.434457 3.91741 2.998664 3.272878 1.870537 5.495774 0.094233 1.931752 5.696916 8.454775 4.425282 11.615491 2.172416 1.141937 0.82835 9.051884 3.208769 4.574728 2.030769 7.025793 8.429163 1.034227 0.411442 2.999053 1.790178
"1992-03-17" 3.584176 8.589791 0.451615 3.972097 3.103268 3.297901 1.926992 5.505551 0.094233 1.965643 5.747182 8.588381 4.502021 11.680021 2.235937 1.13378 0.8401 8.937141 3.196136 4.580608 2.030769 7.084501 8.471306 1.040159 0.408196 2.999053 1.77177
"1992-03-18" 3.541508 8.48941 0.459852 3.942269 3.126513 3.257865 1.902529 5.534889 0.093231 1.945309 5.931497 8.508487 4.459388 11.809082 2.235937 1.147375 0.835694 8.924396 3.170871 4.521806 2.024423 7.055147 8.506429 1.054002 0.413877 2.939729 1.826994
"1992-03-19" 3.573509 8.503746 0.455047 3.952211 3.219497 3.227839 1.919465 5.476213 0.09039 1.952087 5.830962 8.48852 4.467914 11.680021 2.248641 1.160969 0.832756 8.75866 3.202452 4.527685 2.046636 7.045362 8.513451 1.038182 0.409008 2.919957 1.826994
"1992-03-20" 3.605512 8.439214 0.455047 3.996953 3.289231 3.242854 1.934519 5.603343 0.089388 1.945309 5.780693 8.508487 4.476439 11.518695 2.261347 1.166407 0.834225 8.78415 3.215086 4.515928 2.043463 7.064936 8.422135 1.028294 0.410631 2.886999 1.831596
"1992-03-23" 3.605512 8.446386 0.444752 3.977066 3.231119 3.272878 1.934519 5.622899 0.088887 1.918196 5.713671 8.408621 4.493495 11.3251 2.261347 1.171845 0.818069 8.733158 3.234036 4.451245 2.046636 6.996434 8.422135 1.000609 0.409008 2.913365 1.822393
"1992-03-24" 3.594842 8.604129 0.450243 3.996953 3.196249 3.262869 1.919465 5.593565 0.088887 1.931752 5.629894 8.48852 4.493495 11.228312 2.337569 1.150094 0.82835 8.694906 3.22772 4.557087 2.07202 7.025793 8.309752 0.96897 0.421992 2.906773 1.808586
"1992-03-25" 3.594842 8.604129 0.46946 4.02181 3.196249 3.292895 1.934519 5.774103 0.089388 1.931752 5.562871 8.548436 4.476439 11.260571 2.388388 1.147375 0.822475 8.68216 3.208769 4.580608 2.078366 6.947509 8.401065 0.95315 0.418746 2.900182 1.840799
"1992-03-26" 3.573509 8.48941 0.46397 4.016839 3.254363 3.302902 1.881828 5.81477 0.089555 1.918196 5.629894 8.52846 4.553179 11.357372 2.439204 1.144656 0.815132 8.58017 3.221403 4.610007 2.113269 6.898583 8.316773 0.92942 0.4155 2.939729 1.868412
"1992-03-27" 3.530842 8.367513 0.42828 3.977066 3.219497 3.312914 1.825373 5.723278 0.087383 1.897861 5.495849 8.508487 4.493495 11.29284 2.362978 1.131061 0.803382 8.490923 3.240352 4.527685 2.043463 6.908368 8.302727 0.87405 0.396023 2.906773 1.840799
"1992-03-30" 3.541508 8.432052 0.42828 3.982037 3.103268 3.287891 1.806555 5.692781 0.089722 1.897861 5.428824 8.468541 4.365593 11.29284 2.439399 1.150094 0.798976 8.503671 3.215086 4.498285 2.021251 6.947509 8.464283 0.84241 0.377358 2.900182 1.854606
"1992-03-31" 3.541508 8.439214 0.43377 4.066549 3.129633 3.272878 1.783973 5.733442 0.090056 1.945309 5.345047 8.508487 4.416756 11.3251 2.426143 1.131061 0.816601 8.516423 3.22772 4.586487 2.011731 6.947509 8.520478 0.87405 0.37817 2.886999 1.840799
"1992-04-01" 3.552175 8.582618 0.444752 4.071525 3.117689 3.282887 1.814083 5.723278 0.090557 1.965643 5.428824 8.468541 4.391173 11.680021 2.426143 1.136499 0.837162 8.452677 3.22772 4.615888 2.005385 6.898583 8.660963 0.88196 0.383039 2.906773 1.81779
"1992-04-02" 3.509508 8.446386 0.437889 4.031754 3.010182 3.237847 1.761392 5.692781 0.090557 1.952087 5.445585 8.308758 4.263278 11.680021 2.38637 1.147375 0.821007 8.388927 3.202452 4.562966 2.037116 6.879012 8.794422 0.87405 0.381416 2.886999 1.813188
"1992-04-03" 3.520177 8.482239 0.439261 4.056608 2.962402 3.322923 1.768919 5.692781 0.090223 1.931752 5.546116 8.248841 4.280329 11.647761 2.359856 1.13378 0.82835 8.337932 3.360365 4.633529 2.030769 6.918156 8.899788 0.86614 0.383039 2.946321 1.845402
"1992-04-06" 3.592738 8.56828 0.452988 4.006894 3.069907 3.337936 1.825373 5.682615 0.090892 1.945309 5.646649 8.448567 4.416756 11.550964 2.439399 1.13378 0.838631 8.478174 3.398264 4.592368 2.030769 6.908368 9.081434 0.915577 0.3944 3.045191 1.840799
"1992-04-07" 3.603794 8.410539 0.420044 3.887583 2.926565 3.237847 1.746337 5.682615 0.089221 1.891083 5.596381 8.248841 4.305908 11.29284 2.373111 1.136499 0.810726 8.401677 3.297199 4.510045 1.973655 6.790945 8.81727 0.88987 0.371678 2.98587 1.81779
"1992-04-08" 3.581685 8.403369 0.420044 3.842841 2.819059 3.202816 1.765155 5.580959 0.086548 1.891083 5.562871 8.208889 4.288856 11.163774 2.346596 1.136499 0.818069 8.656659 3.278252 4.533566 1.913366 6.80073 8.545971 0.909645 0.362751 3.018825 1.767168
"1992-04-09" 3.614849 8.6113 0.437889 3.927353 2.914619 3.252861 1.806555 5.621621 0.08755 1.897861 5.646649 8.448567 4.408226 11.099245 2.38637 1.155532 0.841568 8.68216 3.265617 4.592368 1.98 6.859439 8.638787 0.90569 0.371678 3.018825 1.767168
"1992-04-10" 3.648013 8.740363 0.411807 3.967125 3.034071 3.297901 1.746337 5.702945 0.089221 1.884306 5.613139 8.448567 4.391173 11.583229 2.373111 1.174564 0.850381 8.771403 3.303516 4.739372 2.012772 6.879012 8.724462 0.808793 0.360316 3.0386 1.790178
"1992-04-13" 3.67012 8.79055 0.417298 3.977066 3.034071 3.277883 1.768919 5.71311 0.091393 1.911418 5.479095 8.548436 4.467914 11.809082 2.38637 1.169126 0.866537 8.924396 3.278252 4.751131 2.019202 6.908368 8.703041 0.789018 0.366809 2.98587 1.859193
"1992-04-14" 3.703287 8.905272 0.436516 4.156035 3.26103 3.282887 1.761392 5.855431 0.093064 1.952087 5.579628 8.728188 4.578758 11.970407 2.399627 1.169126 0.866537 9.000886 3.322466 4.809931 2.057785 7.182351 8.538832 0.82659 0.381416 3.0386 1.868629
"1992-04-15" 3.747504 8.67583 0.436516 4.156035 3.249085 3.337936 1.940165 5.753774 0.095069 1.931752 5.663405 8.828057 4.664024 12.164001 2.426143 1.171845 0.859193 9.026387 3.354049 4.72761 2.051355 7.289994 8.56739 0.846365 0.392777 3.111104 2.033787
"1992-04-16" 3.780668 8.539598 0.424162 4.111292 3.272973 3.327926 1.921347 5.692781 0.093732 1.897861 5.696916 8.70822 4.527598 12.196265 2.439399 1.218067 0.819538 9.039136 3.391947 4.674689 1.964541 7.260637 8.681626 0.82659 0.383039 3.097922 2.019629
"1992-04-20" 3.747504 8.281476 0.409062 4.154004 3.237142 3.257865 1.778328 5.60129 0.090892 1.870749 5.546116 8.448567 4.391173 12.067211 2.412885 1.204472 0.781352 9.128376 3.379316 4.551208 1.832715 7.28021 8.631643 0.806816 0.368432 3.091332 2.114005
"1992-04-21" 3.802777 8.317327 0.39808 4.174774 3.320757 3.252861 1.748218 5.448805 0.088887 1.823303 5.479095 8.408621 4.331489 11.970407 2.38637 1.207191 0.793101 9.179375 3.372998 4.515928 1.848791 7.456341 8.660207 0.798906 0.365186 3.117695 2.066818
"1992-04-22" 3.824886 8.181087 0.409062 4.169582 3.440208 3.252861 1.7708 5.469136 0.088051 1.830081 5.495849 8.368675 4.305908 11.873614 2.439399 1.188159 0.787226 9.192129 3.335099 4.374804 1.880944 7.534622 8.760159 0.82659 0.374112 3.058375 2.142319
"1992-04-23" 3.869104 8.016186 0.399453 4.14362 3.487988 3.297901 1.742573 5.560629 0.08755 1.809748 5.680158 8.408621 4.314435 11.744553 2.492432 1.185439 0.785758 9.10288 3.379316 4.274843 1.819854 7.456341 8.717319 0.822636 0.370055 3.124287 2.142319
"1992-04-24" 3.880161 8.059204 0.400826 4.242276 3.416319 3.242854 1.689882 5.580959 0.085879 1.789413 5.897984 8.268813 4.203589 11.712289 2.399627 1.152813 0.807788 8.988141 3.417213 4.333643 1.765193 7.250847 8.638787 0.818681 0.366809 3.104513 2.137599
"1992-04-27" 3.869104 8.102223 0.389844 4.299395 3.440208 3.21783 1.704936 5.580959 0.08237 1.769078 5.847717 8.288783 4.212117 11.615491 2.320081 1.166407 0.810726 8.988141 3.44248 4.404204 1.832715 7.270422 8.524552 0.806816 0.361939 3.097922 2.099849
"1992-04-28" 3.891212 8.095057 0.374745 4.226701 3.404374 3.21783 1.640954 5.611458 0.0807 1.755521 5.897984 8.288783 4.160957 11.454163 2.306824 1.171845 0.807788 9.026387 3.455111 4.433603 1.868083 7.260637 8.410324 0.80286 0.352201 3.124287 2.104568
"1992-04-29" 3.880161 8.245625 0.389844 4.179965 3.392428 3.267874 1.676709 5.65212 0.081368 1.708076 6.015273 8.308758 4.220642 11.3251 2.346596 1.171845 0.819538 8.988141 3.455111 4.445366 1.903451 7.319348 8.481714 0.824613 0.370055 3.124287 2.114005
"1992-04-30" 3.924375 8.317327 0.400826 4.28901 3.356593 3.322923 1.659772 5.570791 0.083707 1.816526 5.948252 8.348705 4.25475 11.357372 2.38637 1.174564 0.8401 9.255871 3.524594 4.463004 1.967757 7.338915 8.324646 0.846365 0.390343 3.163835 2.118725
"1992-05-01" 3.924375 8.252797 0.404944 4.247471 3.416319 3.317918 1.712463 5.641948 0.081869 1.809748 5.814207 8.228864 4.203589 11.29284 2.38637 1.171845 0.832756 9.243126 3.480378 4.504166 1.970973 7.260637 8.338925 0.832523 0.384662 3.124287 2.085692
"1992-05-04" 3.957541 8.460728 0.414553 4.304587 3.55966 3.342939 1.716227 5.763941 0.08354 1.775857 5.847717 8.288783 4.280329 11.163774 2.359856 1.190877 0.847444 9.434362 3.53091 4.580608 1.993479 7.299775 8.446021 0.830545 0.392777 3.163835 2.118725
"1992-05-05" 3.957541 8.475067 0.426907 4.221507 3.60744 3.312914 1.753864 5.692781 0.085378 1.775857 5.864472 8.308758 4.365593 11.034714 2.38637 1.15825 0.856256 9.574594 3.626419 4.568845 1.983833 7.309562 8.460298 0.860208 0.392777 3.157243 2.019629
"1992-05-06" 3.91332 8.410539 0.426907 4.278624 3.67911 3.307909 1.746337 5.71311 0.086046 1.769078 5.931497 8.288783 4.340016 11.19604 2.399627 1.171845 0.844506 9.523602 3.61316 4.468886 1.987048 7.319348 8.581669 0.85032 0.400893 3.130879 2.114005
"1992-05-07" 3.85805 8.48941 0.420044 4.299395 3.63133 3.337936 1.731282 5.733442 0.085211 1.782634 5.948252 8.268813 4.348542 11.389633 2.359856 1.155532 0.843037 10.084568 3.586642 4.504166 1.94525 7.28021 8.56739 0.85032 0.3944 3.248921 2.099849
"1992-05-08" 3.846996 8.503746 0.425534 4.340937 3.571606 3.382976 1.723755 5.753774 0.084877 1.782634 5.965005 8.308758 4.382647 11.389633 2.320081 1.15825 0.845975 10.017343 3.61316 4.486526 1.89059 7.319348 8.581669 0.844387 0.402516 3.262775 2.095131
"1992-05-11" 3.835941 8.553937 0.435143 4.346126 3.60744 3.418005 1.716227 5.753774 0.087049 1.802969 6.099051 8.448567 4.484966 11.487539 2.412885 1.174564 0.899943 10.098015 3.619788 4.545326 1.94525 7.436772 8.56739 0.840432 0.404139 3.297413 2.165912
"1992-05-12" 3.835941 8.48941 0.431025 4.304587 3.619388 3.433019 1.719991 5.662285 0.087884 1.816526 5.914737 8.508487 4.527598 11.454905 2.412885 1.185439 0.893682 10.057684 3.60653 4.468886 1.925959 7.573765 8.474577 0.816703 0.404139 3.262775 2.151756
"1992-05-13" 3.846996 8.482239 0.420044 4.314972 3.691056 3.503078 1.697409 5.723278 0.087383 1.823303 5.897984 8.448567 4.493495 11.454905 2.452658 1.180002 0.887421 9.936667 3.573382 4.655091 1.88416 7.554193 8.681626 0.81077 0.407385 3.297413 2.128162
"1992-05-14" 3.846996 8.367513 0.442007 4.335743 3.63133 3.453038 1.6673 5.662285 0.081368 1.782634 5.847717 8.32873 4.391173 11.454905 2.399627 1.163688 0.873335 9.869437 3.599902 4.587801 1.893805 7.407419 8.588809 0.775176 0.398458 3.325121 2.132881
"1992-05-15" 3.846996 8.310155 0.44887 4.320166 3.583551 3.473055 1.656009 5.621621 0.077859 1.755521 5.780693 8.268813 4.348542 11.389632 2.359856 1.147375 0.876466 9.855993 3.533604 4.557215 1.977402 7.417202 8.731601 0.76331 0.393589 3.283557 2.095131
"1992-05-18" 3.869104 8.35318 0.458479 4.330551 3.595494 3.543118 1.697409 5.692781 0.081201 1.820977 5.864472 8.468541 4.433808 11.357003 2.346596 1.234414 0.884291 9.761865 3.639678 4.59392 2.032063 7.656203 9.052874 0.747491 0.391966 3.311264 2.114005
"1992-05-19" 3.902269 8.546769 0.461224 4.320166 3.60744 3.61318 1.723755 5.763941 0.081869 1.877007 5.998516 8.60835 4.493495 11.422271 2.38637 1.246086 0.909333 9.950115 3.61316 4.661205 2.057785 7.696717 9.338455 0.743536 0.385473 3.325121 2.147037
"1992-05-20" 3.924375 8.510916 0.46397 4.294202 3.595494 3.563134 1.757628 5.845264 0.081869 1.841988 6.182831 8.468541 4.536126 11.520176 2.439399 1.228577 0.917159 9.855993 3.566753 4.606152 2.173535 7.696717 8.995762 0.757378 0.389531 3.283557 2.184787
"1992-05-21" 3.902269 8.48941 0.455734 4.294202 3.55966 3.553125 1.755747 5.885926 0.079697 1.799966 6.266609 8.32873 4.519074 11.520176 2.412885 1.231495 0.906203 9.842546 3.586642 4.600035 2.151028 7.625821 8.795854 0.751446 0.38385 3.30434 2.241412
"1992-05-22" 3.846996 8.754705 0.452988 4.257854 3.55966 3.543118 1.742573 5.906261 0.078528 1.785957 6.14932 8.368675 4.584242 11.422271 2.426143 1.228577 0.914028 9.869437 3.659567 4.642856 2.147813 7.635951 8.653064 0.767265 0.386285 3.35283 2.2131
"1992-05-26" 3.824886 8.539598 0.450243 4.226701 3.440208 3.473055 1.738809 5.896093 0.079196 1.750938 6.032029 8.268813 4.541481 11.324359 2.399627 1.19064 0.895247 9.73497 3.851828 4.508278 2.083507 7.534675 8.538832 0.755401 0.384662 3.546795 2.246131
"1992-05-27" 3.869104 8.51809 0.450243 4.294202 3.440208 3.53311 1.731282 5.906261 0.078695 1.722924 6.103033 8.288783 4.627008 11.422271 2.412885 1.205231 0.898377 9.775313 3.765642 4.618388 2.154244 7.635951 8.538832 0.783085 0.391154 3.422104 2.25085
"1992-05-28" 3.846996 8.776218 0.466715 4.299395 3.428262 3.563134 1.791501 5.916426 0.076857 1.834984 6.289003 8.52846 4.729638 11.487539 2.426143 1.219822 0.937505 9.802207 3.81205 4.759077 2.237842 7.696717 8.738739 0.798906 0.386285 3.43596 2.25085
"1992-05-29" 3.813831 8.668665 0.502405 4.268239 3.487988 3.523097 1.82161 5.885926 0.077525 1.862999 6.339716 8.468541 4.832271 11.454905 2.412885 1.225658 0.934375 9.761865 3.785532 4.740727 2.282855 7.747349 8.681626 0.790995 0.387908 3.359756 2.279163
"1992-06-01" 3.835941 8.840745 0.532604 4.330551 3.535769 3.583151 1.870537 5.855431 0.078862 1.870003 6.37353 8.508487 4.840824 11.487539 2.479173 1.211067 0.93594 9.748423 3.79216 4.795781 2.260349 7.757475 8.82441 0.806816 0.395544 3.401322 2.312194
"1992-06-02" 3.813831 8.616751 0.518877 4.278624 3.571606 3.543118 1.849837 5.794437 0.078026 1.855995 6.407338 8.508487 4.755297 11.22646 2.479173 1.211067 0.895247 9.748423 3.759012 4.520514 2.231411 7.646076 8.910086 0.808793 0.388665 3.401322 2.331069
"1992-06-03" 3.802777 8.616751 0.513386 4.314972 3.60744 3.523097 1.851719 5.855431 0.078695 1.820977 6.272091 8.70822 4.815168 11.389632 2.571976 1.219822 0.898377 9.654293 3.785532 4.410405 2.311793 7.625821 8.938643 0.814725 0.372327 3.484451 2.32635
"1992-06-04" 3.813831 8.66016 0.516132 4.278624 3.63133 3.42301 1.846074 5.896093 0.076356 1.806969 6.221373 8.808085 4.789507 11.487539 2.545462 1.225658 0.892116 9.573622 3.831939 4.40429 2.276425 7.595437 8.510272 0.794951 0.374907 3.491377 2.302756
"1992-06-05" 3.824886 8.573343 0.507896 4.179965 3.619388 3.513089 1.82161 5.936758 0.075687 1.778954 6.289003 8.668273 4.738191 11.715988 2.505688 1.219822 0.907768 9.72153 3.858458 4.410405 2.215334 7.747349 8.338925 0.790995 0.377486 3.477523 2.255569
"1992-06-08" 3.880161 8.529934 0.510641 4.237085 3.63133 3.493071 1.780209 5.977418 0.083813 1.757943 6.289003 8.648296 4.729638 11.74862 2.545462 1.225658 0.892116 9.788754 3.851828 4.428758 2.176751 7.737225 8.481714 0.800883 0.373187 3.463667 2.25085
